delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,delivery_time_hours,customer_id,promised_window_hours,pickup_zone,dropoff_zone,delay_flag,has_complaint,has_incident
DL00661,O01038,D145,V067,H03,2024-12-01 01:45:00,2026-05-14 12:26:00,OnTime,19.41,2,0,4.41,17.61,12706.68,C0141,6,West,South,True,0.0,1.0
DL00662,O00365,D118,V013,H03,2024-01-11 13:00:00,2026-05-14 14:42:24,OnTime,21.14,0,0,4.62,16.89,20497.71,C0237,4,East,West,True,0.0,0.0
DL00663,O00865,D017,V070,H03,2024-03-22 01:14:00,2026-05-14 15:39:30,OnTime,15.24,1,0,3.19,16.61,18806.42,C0597,2,East,South,True,1.0,0.0
DL00664,O00430,D152,V027,H07,2025-01-15 03:49:00,2026-05-14 16:09:36,Failed,20.64,1,1,3.36,25.46,11628.34,C0029,12,Central,South,True,1.0,0.0
DL00665,O00268,D124,V100,H03,2024-01-29 08:37:00,2026-05-14 14:11:18,Delayed,20.03,3,1,2.49,15.01,20069.57,C0475,4,West,West,True,1.0,0.0
DL00666,O00350,D055,V066,H05,2024-11-20 04:37:00,2026-05-14 18:52:18,OnTime,5.38,0,0,4.67,10.56,12974.26,C0197,4,East,West,True,0.0,0.0
DL00667,O01088,D049,V087,H08,2024-12-02 12:50:00,2026-05-14 12:08:54,OnTime,9.91,1,0,4.8,13.21,12671.32,C0444,6,North,West,True,1.0,0.0
DL00668,O01140,D107,V018,H05,2025-09-26 01:35:00,2026-05-14 09:15:24,OnTime,19.54,0,0,4.57,16.84,5527.67,C0244,6,East,South,True,0.0,0.0
DL00669,O01235,D039,V001,H08,2025-06-01 03:54:00,,OnTime,15.65,0,0,3.31,12.4,0.0,C0636,1,North,Riverside,False,0.0,1.0
DL00670,O01248,D098,V006,H04,2024-08-30 19:26:00,,OnTime,11.65,1,0,4.28,17.56,0.0,C0517,24,South,Riverside,False,0.0,1.0
DL00671,O00005,D054,V073,H03,2025-02-17 20:23:00,2026-05-14 05:00:00,OnTime,16.01,1,0,4.38,13.53,10808.62,C0558,12,Riverside,South,True,1.0,0.0
DL00672,O00017,D108,V030,H02,2025-05-27 11:38:00,2026-05-14 21:51:36,OnTime,35.33,5,0,4.94,19.77,8458.23,C0499,24,Airport,South,True,0.0,1.0
DL00673,O00651,D125,V047,H03,2024-09-29 10:51:00,2026-05-14 22:58:12,OnTime,13.26,0,0,4.71,11.92,14220.12,C0345,6,South,South,True,0.0,1.0
DL00674,O00456,D005,V078,H01,2024-01-16 04:57:00,2026-05-14 20:05:00,OnTime,12.96,1,0,4.96,8.1,20391.13,C0124,2,East,Riverside,True,0.0,1.0
DL00675,O00436,D120,V008,H07,2025-01-29 18:44:00,,OnTime,23.3,3,0,3.5,13.77,0.0,C0218,1,Airport,North,False,0.0,0.0
DL00676,O00515,D033,V027,H05,2024-02-03 12:39:00,2026-05-14 14:23:36,OnTime,3.67,1,0,3.87,10.33,19945.74,C0578,6,North,North,True,1.0,0.0
DL00677,O00528,D001,V036,H03,2024-10-13 11:51:00,,OnTime,18.36,2,0,3.82,10.56,0.0,C0152,12,Central,Ctr,False,0.0,0.0
DL00678,O00441,D133,V119,H07,2025-04-01 12:54:00,,OnTime,8.13,0,0,4.29,6.46,0.0,C0509,12,East,Central,False,1.0,0.0
DL00679,O01122,D008,V098,H04,2025-10-06 07:57:00,2026-05-14 15:06:12,Delayed,1.2,2,0,2.15,12.25,5287.15,C0390,12,South,Riverside,True,0.0,0.0
DL00680,O01148,D064,V056,H04,2024-11-19 06:45:00,2026-05-14 09:27:48,OnTime,12.17,0,0,4.49,8.14,12986.71,C0606,24,Ctr,Riverside,True,0.0,0.0
DL00681,O01197,D046,V033,H01,2024-01-27 02:16:00,2026-05-14 15:53:12,Delayed,13.28,0,0,1.97,18.74,20125.62,C0359,24,Ctr,Airport,True,0.0,0.0
DL00682,O00264,D039,V004,H08,2025-08-12 12:49:00,2026-05-14 08:01:42,OnTime,11.86,0,0,5.0,14.2,6595.21,C0633,6,East,Airport,True,0.0,0.0
DL00683,O00560,D102,V008,H03,2025-08-05 18:41:00,2026-05-14 14:19:30,Delayed,21.04,0,0,2.52,19.01,6763.64,C0260,6,Riverside,East,True,0.0,0.0
DL00684,O00986,D026,V027,H08,2024-02-06 11:40:00,,Delayed,12.6,1,1,3.71,10.36,0.0,C0303,24,South,South,False,0.0,1.0
DL00685,O00113,D002,V042,H03,2024-02-12 05:54:00,,Failed,10.66,1,0,2.68,10.8,0.0,C0640,2,East,North,False,0.0,1.0
DL00686,O00523,D083,V002,H08,2025-11-04 08:01:00,2026-05-14 17:37:24,OnTime,24.04,3,0,5.0,12.99,4593.61,C0181,6,Airport,Airport,True,0.0,0.0
DL00687,O00328,D168,V072,H06,2024-09-12 07:45:00,,OnTime,16.38,2,0,5.0,15.23,0.0,C0491,2,East,South,False,0.0,0.0
DL00688,O00385,D117,V068,H03,2025-10-24 17:08:00,,OnTime,17.58,0,0,4.16,13.79,0.0,C0646,4,Riverside,Riverside,False,1.0,1.0
DL00689,O00165,D087,V048,H07,2024-03-16 15:57:00,,OnTime,16.14,1,0,4.14,18.83,0.0,C0275,24,North,Central,False,0.0,0.0
DL00690,O00129,D167,V096,H01,2024-12-12 05:16:00,,Failed,17.64,0,0,2.59,15.08,0.0,C0538,12,Central,North,False,1.0,1.0
DL00691,O00022,D055,V091,H01,2025-04-20 21:40:00,,Delayed,4.45,0,0,4.36,13.49,0.0,C0594,12,Riverside,Central,False,0.0,0.0
DL00692,O00176,D093,V100,H07,2025-04-15 11:14:00,,OnTime,14.91,0,0,3.65,16.9,0.0,C0479,4,Central,Ctr,False,0.0,0.0
DL00693,O00154,D137,V063,H03,2024-08-20 06:10:00,,Delayed,13.63,0,0,2.62,11.31,0.0,C0535,12,North,Airport,False,1.0,0.0
DL00694,O00457,D087,V038,H05,2024-03-31 09:26:00,,Failed,14.66,0,1,1.68,13.68,0.0,C0396,12,East,East,False,0.0,1.0
DL00695,O00195,D017,V067,H06,2024-06-02 20:32:00,,Delayed,18.13,1,0,3.49,16.69,0.0,C0404,12,Ctr,East,False,0.0,0.0
DL00696,O01210,D016,V035,H07,2025-04-01 13:32:00,,OnTime,4.73,2,0,3.18,11.48,0.0,C0581,2,Riverside,Riverside,False,0.0,0.0
DL00697,O00117,D010,V080,H06,2024-06-10 11:21:00,,OnTime,13.19,1,0,5.0,10.04,0.0,C0516,12,East,South,False,1.0,0.0
DL00698,O00882,D101,V092,H07,2024-09-01 12:12:00,,Failed,10.97,0,0,3.6,15.95,0.0,C0204,2,Ctr,Central,False,0.0,0.0
DL00699,O00388,D133,V091,H02,2025-10-07 00:43:00,2026-05-14 23:12:18,OnTime,13.59,1,0,4.11,13.94,5278.49,C0292,4,North,Riverside,True,0.0,0.0
DL00700,O00027,D099,V115,H06,2025-02-26 02:22:00,,OnTime,8.6,1,0,5.0,9.3,0.0,C0024,4,Riverside,North,False,0.0,0.0
DL00701,O00440,D077,V084,H08,2024-12-03 03:36:00,2026-05-14 00:24:24,Failed,12.65,0,0,5.0,10.83,12644.81,C0032,12,East,East,True,1.0,0.0
DL00702,O00143,D104,V086,H06,2025-03-07 13:02:00,2026-05-14 13:35:18,OnTime,18.33,2,0,4.86,10.36,10392.56,C0545,24,Ctr,Central,True,0.0,0.0
DL00703,O01098,D136,V020,H06,2025-04-24 09:34:00,,Delayed,11.16,1,0,2.82,12.56,0.0,C0093,2,North,Riverside,False,0.0,1.0
DL00704,O01009,D058,V084,H08,2024-06-01 06:49:00,,OnTime,1.84,0,0,4.35,5.9,0.0,C0545,4,East,Riverside,False,0.0,0.0
DL00705,O00084,D010,V061,H03,2025-05-13 08:46:00,,Failed,15.18,2,0,4.04,12.68,0.0,C0103,4,West,North,False,0.0,0.0
DL00706,O00625,D164,V117,H08,2025-07-12 06:16:00,,OnTime,15.14,0,0,4.37,11.27,0.0,C0376,24,West,South,False,0.0,1.0
DL00707,O00514,D022,V013,H02,2025-11-12 08:13:00,,OnTime,9.89,1,0,4.15,16.04,0.0,C0280,2,East,Central,False,0.0,1.0
DL00708,O00323,D089,V035,H07,2024-11-01 15:56:00,,OnTime,7.15,1,0,4.49,3.79,0.0,C0487,4,South,North,False,0.0,0.0
DL00709,O00580,D125,V020,H02,2024-02-12 07:41:00,2026-05-14 11:17:12,Delayed,14.43,1,1,4.39,8.47,19731.6,C0461,1,West,Riverside,True,0.0,0.0
DL00710,O00262,D116,V119,H06,2024-02-28 06:22:00,,OnTime,1.39,2,0,4.12,12.47,0.0,C0265,6,Central,Central,False,0.0,0.0
DL00711,O00484,D028,V120,H08,2024-03-10 14:43:00,,OnTime,16.19,3,0,3.77,8.83,0.0,C0152,24,East,Riverside,False,0.0,0.0
DL00712,O01056,D134,V012,H07,2024-12-20 00:40:00,2026-05-14 07:55:24,Delayed,11.83,1,0,4.95,3.1,12247.26,C0203,4,East,Airport,True,0.0,0.0
DL00713,O00728,D044,V039,H03,2024-10-21 06:15:00,,OnTime,21.4,0,0,4.63,26.99,0.0,C0610,24,South,Riverside,False,0.0,0.0
DL00714,O00078,D140,V110,H04,2025-10-06 05:23:00,2026-05-14 04:38:24,OnTime,10.21,0,0,4.53,20.77,5279.26,C0434,6,West,Riverside,True,0.0,1.0
DL00715,O00621,D148,V098,H02,2025-05-15 19:44:00,2026-05-14 03:00:48,Delayed,37.21,2,0,4.05,18.77,8719.28,C0026,12,Airport,Airport,True,1.0,0.0
DL00716,O00221,D158,V074,H08,2024-10-06 05:06:00,2026-05-14 10:08:24,OnTime,3.43,1,0,3.66,8.24,14045.04,C0298,12,South,Airport,True,0.0,0.0
DL00717,O00530,D106,V016,H01,2024-03-31 08:10:00,2026-05-14 23:04:12,Delayed,28.07,3,0,4.26,17.52,18590.9,C0618,4,Airport,North,True,0.0,0.0
DL00718,O00945,D067,V081,H01,2025-11-10 15:32:00,2026-05-14 12:24:06,Delayed,9.2,0,0,2.3,15.84,4436.87,C0567,6,North,North,True,0.0,0.0
DL00719,O00138,D124,V020,H08,2025-10-02 07:02:00,2026-05-14 15:45:48,Delayed,16.1,1,0,3.88,18.38,5384.73,C0149,2,South,Airport,True,0.0,0.0
DL00720,O01179,D097,V102,H06,2025-10-13 21:10:00,,Delayed,9.37,1,0,3.0,9.84,0.0,C0207,6,Riverside,Central,False,1.0,1.0
DL00721,O00742,D086,V017,H04,2025-08-27 17:58:00,,Delayed,29.21,1,0,3.51,23.07,0.0,C0017,12,Airport,West,False,0.0,0.0
DL00722,O00289,D097,V083,H04,2024-08-24 02:33:00,,OnTime,16.76,0,0,4.24,19.9,0.0,C0574,24,North,East,False,0.0,0.0
DL00723,O00477,D050,V108,H03,2025-10-29 14:40:00,2026-05-14 19:52:30,Delayed,6.67,2,1,3.25,17.41,4733.21,C0441,2,West,Central,True,0.0,0.0
DL00724,O00024,D003,V042,H01,2024-10-10 07:43:00,2026-05-14 21:10:24,OnTime,17.9,0,0,4.76,14.39,13957.46,C0397,6,South,Riverside,True,0.0,1.0
DL00725,O01115,D140,V094,H06,2025-11-29 00:00:00,2026-05-14 20:28:00,Failed,13.65,1,0,2.1,12.34,4004.47,C0492,1,West,Ctr,True,0.0,1.0
DL00726,O00085,D045,V023,H03,2024-03-02 09:54:00,2026-05-14 02:36:42,OnTime,14.37,0,0,5.0,2.5,19264.71,C0505,4,North,Riverside,True,0.0,0.0
DL00727,O00520,D164,V080,H08,2024-07-07 13:40:00,2026-05-14 11:10:24,Delayed,5.25,0,0,3.43,3.23,16221.51,C0539,2,Central,Airport,True,1.0,0.0
DL00728,O00951,D128,V093,H01,2024-04-30 16:16:00,2026-05-14 12:49:18,Delayed,11.96,0,1,4.54,8.65,17852.56,C0199,6,East,Airport,True,0.0,0.0
DL00729,O00638,D004,V060,H04,2025-05-26 13:22:00,2026-05-14 18:46:30,OnTime,5.33,1,0,4.2,9.65,8477.41,C0257,6,West,West,True,0.0,0.0
DL00730,O00191,D170,V025,H05,2025-04-02 03:32:00,,OnTime,8.68,1,0,4.06,5.48,0.0,C0641,12,Central,North,False,0.0,0.0
DL00731,O00386,D158,V042,H05,2024-12-16 21:08:00,2026-05-14 02:20:30,Failed,18.68,3,1,3.05,12.76,12317.21,C0250,6,Central,Ctr,True,0.0,0.0
DL00732,O00748,D024,V076,H01,2025-07-23 06:45:00,2026-05-14 06:33:48,Failed,11.16,1,0,3.55,15.34,7079.81,C0412,24,West,South,True,0.0,0.0
DL00733,O00252,D009,V114,H03,2024-03-10 16:48:00,2026-05-14 13:36:42,OnTime,21.06,0,0,3.48,18.64,19076.81,C0232,1,East,North,True,0.0,0.0
DL00734,O00317,D106,V089,H02,2025-01-19 23:25:00,2026-05-14 14:31:42,OnTime,12.54,0,0,3.99,12.79,11511.11,C0094,6,Riverside,West,True,0.0,1.0
DL00735,O00190,D150,V082,H01,2024-12-28 08:40:00,2026-05-14 08:00:00,OnTime,13.27,0,0,3.68,10.58,12047.33,C0622,1,South,North,True,1.0,0.0
DL00736,O00732,D123,V100,H02,2025-06-05 11:32:00,2026-05-14 00:13:18,Failed,13.5,0,0,2.19,13.81,8220.69,C0579,4,East,Central,True,0.0,0.0
DL00737,O00247,D146,V015,H01,2024-07-13 21:14:00,,OnTime,15.68,1,0,4.03,10.54,0.0,C0613,4,East,South,False,0.0,0.0
DL00738,O01163,D071,V022,H06,2024-09-10 01:38:00,,Delayed,7.16,0,0,3.63,8.91,0.0,C0399,4,North,East,False,0.0,0.0
DL00739,O00644,D087,V078,H08,2025-11-03 10:33:00,,Delayed,7.6,1,0,3.28,15.7,0.0,C0084,6,East,Airport,False,1.0,1.0
DL00740,O00889,D029,V021,H02,2024-02-24 23:01:00,2026-05-14 20:53:48,OnTime,15.64,0,0,3.98,11.85,19437.88,C0322,4,West,West,True,0.0,0.0
DL00741,O00689,D113,V091,H01,2025-09-29 16:16:00,,Delayed,15.66,1,0,1.65,8.71,0.0,C0349,4,Riverside,Riverside,False,0.0,0.0
DL00742,O00326,D056,V033,H06,2024-11-03 10:06:00,,Delayed,13.55,0,1,2.51,15.1,0.0,C0178,12,West,West,False,1.0,0.0
DL00743,O00171,D158,V083,H03,2025-05-01 03:28:00,,OnTime,33.77,0,0,5.0,13.64,0.0,C0447,1,Airport,Airport,False,1.0,1.0
DL00744,O00899,D052,V062,H06,2025-02-04 09:43:00,,Delayed,25.36,5,0,1.64,13.11,0.0,C0440,6,Airport,Riverside,False,0.0,0.0
DL00745,O00333,D092,V072,H07,2025-03-25 06:36:00,2026-05-14 16:54:54,Failed,11.35,0,0,4.29,13.37,9970.32,C0123,6,East,Central,True,1.0,0.0
DL00746,O00431,D002,V097,H02,2025-03-29 13:29:00,2026-05-14 02:43:30,OnTime,14.4,1,0,3.32,11.96,9853.24,C0425,4,South,Riverside,True,0.0,0.0
DL00747,O00482,D008,V085,H08,2025-11-10 04:00:00,2026-05-14 22:40:36,OnTime,15.25,1,0,4.27,12.88,4458.68,C0268,6,East,West,True,0.0,1.0
DL00748,O00741,D156,V119,H04,2025-05-30 02:47:00,2026-05-14 13:17:42,Delayed,32.739999999999995,1,0,4.04,16.92,8386.51,C0552,6,Airport,North,True,1.0,1.0
DL00749,O01036,D026,V013,H06,2024-02-28 20:38:00,,OnTime,13.64,1,0,4.27,10.07,0.0,C0647,4,Central,North,False,1.0,0.0
DL00750,O00976,D156,V109,H08,2024-02-02 19:55:00,2026-05-14 06:57:00,Delayed,13.29,0,0,2.64,10.65,19955.03,C0078,24,Central,East,True,0.0,0.0
DL00751,O00234,D136,V073,H01,2025-02-19 12:33:00,2026-05-14 19:04:24,OnTime,13.68,0,0,5.0,8.76,10782.52,C0145,6,South,Riverside,True,0.0,0.0
DL00752,O00020,D069,V013,H01,2024-05-09 23:04:00,,OnTime,12.27,1,0,4.33,8.63,0.0,C0249,2,West,Airport,False,0.0,0.0
DL00753,O01139,D163,V101,H04,2024-03-05 15:46:00,2026-05-14 19:36:12,OnTime,17.13,1,0,4.6,16.29,19203.84,C0474,6,East,East,True,0.0,0.0
DL00754,O00605,D027,V023,H03,2025-03-21 15:02:00,,OnTime,1.2,1,0,4.18,7.11,0.0,C0585,1,Riverside,Airport,False,0.0,1.0
DL00755,O01073,D084,V024,H08,2024-01-05 05:34:00,,Delayed,21.74,1,0,2.22,13.13,0.0,C0047,6,Central,Airport,False,0.0,1.0
DL00756,O00112,D130,V034,H07,2024-09-16 08:59:00,,OnTime,13.07,3,0,3.11,16.72,0.0,C0051,2,Central,West,False,1.0,0.0
DL00757,O00074,D135,V002,H06,2025-10-18 14:03:00,2026-05-14 07:10:30,Delayed,12.69,1,1,5.0,6.5,4985.12,C0644,6,Riverside,Riverside,True,0.0,0.0
DL00758,O01126,D085,V043,H07,2025-05-02 17:34:00,2026-05-14 21:46:12,Delayed,21.98,4,0,2.72,17.1,9052.2,C0587,4,South,Central,True,0.0,0.0
DL00759,O01240,D012,V120,H08,2025-10-08 15:19:00,,OnTime,6.57,0,0,4.47,11.36,0.0,C0649,2,East,East,False,1.0,0.0
DL00760,O00226,D081,V030,H04,2024-07-23 14:20:00,,OnTime,12.22,0,0,4.2,14.58,0.0,C0292,24,East,North,False,0.0,1.0
DL00761,O00810,D134,V088,H04,2024-04-16 04:12:00,,OnTime,1.2,1,0,3.48,3.76,0.0,C0408,12,North,South,False,1.0,0.0
DL00762,O00864,D133,V002,H03,2024-08-04 01:29:00,,OnTime,34.77,1,0,3.95,18.48,0.0,C0246,4,Airport,Central,False,0.0,0.0
DL00763,O00837,D110,V059,H02,2024-04-18 19:06:00,,Failed,16.1,0,1,3.96,13.38,0.0,C0578,24,East,West,False,1.0,0.0
DL00764,O01187,D049,V004,H07,2025-11-17 02:29:00,,Delayed,14.53,0,0,2.42,10.58,0.0,C0451,1,North,Airport,False,0.0,0.0
DL00765,O00043,D126,V023,H06,2024-01-01 06:03:00,,OnTime,16.23,1,0,4.81,15.76,0.0,C0416,12,East,Riverside,False,0.0,1.0
DL00766,O00371,D082,V088,H07,2025-01-27 04:54:00,,Failed,10.55,0,0,2.58,13.84,0.0,C0530,4,North,North,False,0.0,1.0
DL00767,O00948,D096,V099,H02,2025-05-14 05:19:00,,Delayed,5.39,2,0,3.98,3.62,0.0,C0626,6,North,West,False,1.0,0.0
DL00768,O00800,D086,V043,H04,2024-01-29 02:36:00,,Delayed,14.84,0,0,1.74,20.01,0.0,C0032,6,South,North,False,0.0,1.0
DL00769,O00957,D038,V048,H03,2024-02-28 03:47:00,,OnTime,10.69,0,0,3.73,8.08,0.0,C0385,1,North,North,False,0.0,0.0
DL00770,O00217,D091,V077,H08,2024-01-22 08:17:00,,OnTime,29.87,1,0,4.21,17.68,0.0,C0331,24,Airport,Airport,False,0.0,0.0
DL00771,O00257,D003,V116,H01,2024-08-11 03:42:00,2026-05-14 16:26:06,OnTime,11.52,2,0,4.78,14.84,15396.74,C0128,6,South,North,True,0.0,1.0
DL00772,O01108,D135,V058,H07,2024-10-24 07:22:00,2026-05-14 22:16:24,OnTime,15.77,0,0,4.48,12.1,13622.91,C0235,4,North,Central,True,0.0,1.0
DL00773,O00080,D101,V050,H03,2025-11-13 05:00:00,2026-05-14 21:31:54,OnTime,19.65,0,0,3.41,11.72,4384.53,C0082,4,South,South,True,0.0,0.0
DL00774,O01180,D049,V032,H02,2024-09-07 21:42:00,2026-05-14 19:33:48,Delayed,26.83,1,0,4.21,12.3,14733.86,C0197,2,Airport,Central,True,0.0,0.0
DL00775,O00153,D109,V040,H05,2025-02-09 09:08:00,,Delayed,3.69,0,1,2.36,14.94,0.0,C0378,24,North,Airport,False,0.0,0.0
DL00776,O00383,D036,V069,H02,2024-11-19 17:12:00,,OnTime,15.59,0,0,4.41,14.25,0.0,C0442,4,West,East,False,0.0,1.0
DL00777,O00316,D064,V088,H05,2025-07-31 14:43:00,2026-05-14 19:27:00,OnTime,13.91,0,0,3.58,13.71,6892.73,C0094,6,West,West,True,0.0,0.0
DL00778,O00965,D143,V005,H08,2024-09-28 17:43:00,2026-05-14 06:23:06,Failed,18.34,3,0,2.96,12.7,14220.67,C0384,6,East,North,True,1.0,1.0
DL00779,O01146,D127,V048,H08,2025-11-17 05:21:00,2026-05-14 08:16:06,OnTime,6.04,1,0,4.27,15.07,4274.92,C0118,6,South,East,True,0.0,0.0
DL00780,O01202,D155,V040,H01,2024-11-14 16:31:00,,OnTime,12.72,0,0,3.64,15.59,0.0,C0459,6,East,North,False,1.0,0.0
DL00781,O00871,D082,V092,H02,2025-12-24 06:28:00,2026-05-14 08:15:54,Failed,11.59,0,0,4.6,17.88,3385.8,C0298,6,Riverside,North,True,0.0,0.0
DL00782,O00602,D019,V030,H07,2025-12-11 11:15:00,,Delayed,16.3,0,0,3.47,13.54,0.0,C0257,6,Ctr,Airport,False,1.0,0.0
DL00783,O00380,D099,V015,H07,2025-02-20 00:44:00,,Failed,8.95,2,1,1.67,16.86,0.0,C0057,6,North,North,False,0.0,1.0
DL00784,O00073,D095,V039,H05,2025-03-31 05:10:00,2026-05-14 01:35:12,Delayed,5.24,0,1,2.29,13.26,9812.42,C0331,4,Ctr,South,True,1.0,0.0
DL00785,O00726,D099,V031,H01,2024-02-05 00:29:00,,OnTime,18.6,1,0,4.22,17.03,0.0,C0284,4,Airport,Airport,False,0.0,0.0
DL00786,O00232,D083,V088,H06,2025-06-05 22:06:00,2026-05-14 04:10:42,OnTime,15.42,0,0,5.0,14.69,8214.08,C0533,6,Riverside,Central,True,0.0,0.0
DL00787,O00102,D159,V071,H06,2024-05-22 00:18:00,,OnTime,11.22,3,0,4.01,9.72,0.0,C0253,2,Central,North,False,0.0,0.0
DL00788,O00927,D108,V058,H05,2025-05-07 05:03:00,2026-05-14 15:39:06,Failed,10.39,0,0,4.32,19.57,8938.6,C0533,6,North,West,True,1.0,1.0
DL00789,O00536,D103,V031,H06,2025-11-03 11:23:00,2026-05-14 13:51:24,Failed,15.28,3,1,3.03,11.56,4610.47,C0372,12,West,Central,True,0.0,0.0
DL00790,O00628,D170,V039,H08,2024-10-26 12:51:00,,Delayed,12.25,0,1,3.68,5.21,0.0,C0056,12,Riverside,North,False,1.0,1.0
DL00791,O01047,D085,V116,H01,2025-11-10 17:11:00,2026-05-14 04:01:54,OnTime,21.48,1,0,4.67,22.23,4426.85,C0121,4,West,Riverside,True,0.0,0.0
DL00792,O00033,D106,V094,H08,2025-12-30 21:39:00,,Failed,14.69,1,0,3.2,16.8,0.0,C0471,6,North,East,False,0.0,0.0
DL00793,O00095,D119,V043,H03,2025-05-15 14:55:00,,OnTime,17.36,2,0,4.7,14.29,0.0,C0378,24,South,North,False,0.0,0.0
DL00794,O00265,D052,V079,H04,2024-05-19 02:54:00,2026-05-14 03:52:42,Delayed,12.37,1,0,1.76,17.61,17400.98,C0244,4,Riverside,South,True,0.0,0.0
DL00795,O00151,D068,V062,H05,2025-03-02 11:55:00,2026-05-14 00:58:42,OnTime,2.99,0,0,4.03,9.67,10501.06,C0446,4,West,East,True,0.0,0.0
DL00796,O00860,D139,V098,H05,2024-04-26 22:58:00,2026-05-14 15:49:18,OnTime,19.21,2,0,4.08,14.76,17944.86,C0076,2,East,South,True,0.0,0.0
DL00797,O00894,D138,V066,H01,2024-01-15 01:08:00,,Delayed,11.19,1,0,3.85,5.56,0.0,C0636,2,East,Airport,False,1.0,0.0
DL00798,O00850,D046,V073,H07,2024-07-31 22:19:00,,OnTime,12.93,2,0,4.63,14.15,0.0,C0601,6,West,East,False,0.0,1.0
DL00799,O01233,D125,V103,H04,2024-04-25 19:34:00,,OnTime,11.72,1,0,4.41,9.63,0.0,C0520,4,West,South,False,0.0,1.0
DL00800,O01147,D001,V008,H02,2024-04-20 00:58:00,,Delayed,10.59,1,0,3.41,13.12,0.0,C0165,2,South,South,False,0.0,1.0
DL00801,O00463,D151,V118,H07,2025-02-20 02:40:00,,OnTime,12.81,0,0,3.78,18.21,0.0,C0370,2,East,Central,False,0.0,0.0
DL00802,O00691,D092,V086,H08,2024-11-18 03:56:00,2026-05-14 22:24:12,OnTime,11.27,0,0,3.79,9.97,13026.47,C0532,12,North,East,True,0.0,0.0
DL00803,O00368,D080,V093,H05,2024-12-05 00:47:00,,OnTime,13.02,3,0,3.98,12.99,0.0,C0552,4,Central,North,False,1.0,0.0
DL00804,O00015,D052,V097,H03,2025-11-09 05:43:00,2026-05-14 20:46:06,OnTime,9.3,1,0,3.94,9.13,4479.05,C0300,6,South,East,True,0.0,1.0
DL00805,O00215,D033,V057,H07,2024-01-07 12:44:00,2026-05-14 01:00:00,OnTime,16.4,2,0,4.73,9.99,20580.27,C0341,1,West,West,True,0.0,0.0
DL00806,O00128,D117,V108,H07,2025-12-28 14:40:00,2026-05-14 18:53:42,Delayed,40.11,2,1,2.68,24.27,3292.23,C0611,24,Airport,Airport,True,1.0,1.0
DL00807,O00089,D103,V061,H05,2025-04-24 20:33:00,2026-05-14 18:14:00,Failed,1.2,2,0,2.8,8.46,9237.68,C0339,6,South,North,True,1.0,0.0
DL00808,O00993,D055,V009,H04,2025-06-07 23:43:00,,OnTime,10.76,1,0,4.77,9.73,0.0,C0440,24,East,North,False,0.0,0.0
DL00809,O01071,D043,V051,H05,2025-02-27 00:21:00,,Delayed,13.21,1,1,4.41,16.54,0.0,C0055,12,South,East,False,0.0,1.0
DL00810,O00116,D120,V053,H08,2025-03-09 16:49:00,,OnTime,15.23,0,0,5.0,11.22,0.0,C0452,4,North,Airport,False,1.0,1.0
DL00811,O00404,D160,V082,H01,2025-10-17 23:22:00,,OnTime,8.18,0,0,3.16,10.81,0.0,C0139,1,South,Airport,False,1.0,0.0
DL00812,O01016,D073,V059,H02,2024-06-04 00:55:00,,OnTime,23.74,4,0,5.0,11.75,0.0,C0407,6,Airport,South,False,0.0,0.0
DL00813,O00869,D144,V045,H01,2024-02-26 07:08:00,,OnTime,14.17,0,0,3.56,13.63,0.0,C0490,4,Central,Riverside,False,1.0,0.0
DL00814,O00471,D123,V060,H04,2025-06-07 15:06:00,2026-05-14 22:06:18,OnTime,8.94,0,0,3.81,12.08,8191.0,C0346,6,East,Airport,True,0.0,0.0
DL00815,O00771,D134,V119,H03,2025-07-27 23:16:00,,Delayed,13.86,0,0,2.94,18.01,0.0,C0208,6,East,West,False,1.0,0.0
DL00816,O00857,D017,V047,H05,2025-05-20 21:07:00,,OnTime,1.2,1,0,3.44,13.41,0.0,C0104,1,Ctr,West,False,0.0,0.0
DL00817,O00356,D097,V078,H01,2025-05-27 05:41:00,,OnTime,10.07,0,0,3.25,17.74,0.0,C0430,4,Riverside,Airport,False,0.0,0.0
DL00818,O01000,D035,V120,H07,2025-11-15 22:28:00,2026-05-14 01:40:48,OnTime,35.25,1,0,5.0,23.18,4299.21,C0576,6,Airport,West,True,0.0,0.0
DL00819,O00892,D142,V025,H03,2025-10-08 03:49:00,,Delayed,32.56,2,0,4.04,17.18,0.0,C0157,2,Airport,Airport,False,0.0,0.0
DL00820,O01192,D069,V030,H05,2024-12-13 17:39:00,,Delayed,30.97,2,0,3.07,21.48,0.0,C0200,2,Airport,Ctr,False,0.0,1.0
DL00821,O00424,D074,V080,H07,2025-07-11 10:13:00,2026-05-14 18:17:36,OnTime,1.9,4,0,3.85,9.03,7376.08,C0563,12,Riverside,West,True,0.0,0.0
DL00822,O00109,D084,V032,H03,2025-10-24 13:25:00,,OnTime,6.47,1,0,3.13,12.84,0.0,C0427,4,West,East,False,0.0,0.0
DL00823,O00655,D104,V114,H08,2025-11-01 16:20:00,,Failed,9.55,1,0,1.91,8.94,0.0,C0590,4,South,East,False,0.0,0.0
